
  7.350000e-02,   8.527656e+06,   2.952082e+07,   3.488970e+06,   2.805649e+07,   2.157805e+07
  7.500000e-02,   8.257980e+06,   2.773777e+07,   3.425811e+06,   2.648038e+07,   2.051566e+07
  7.650000e-02,   7.993175e+06,   2.605334e+07,   3.362510e+06,   2.504392e+07,   1.948696e+07
  7.800000e-02,   7.733434e+06,   2.446476e+07,   3.299113e+06,   2.373488e+07,   1.849240e+07
  7.950000e-02,   7.478929e+06,   2.296899e+07,   3.235669e+06,   2.254148e+07,   1.753232e+07
  8.100000e-02,   7.229813e+06,   2.156278e+07,   3.172223e+06,   2.145254e+07,   1.660693e+07
  8.250000e-02,   6.986217e+06,   2.024268e+07,   3.108821e+06,   2.045748e+07,   1.571630e+07
  8.400000e-02,   6.748252e+06,   1.900511e+07,   3.045508e+06,   1.954639e+07,   1.486041e+07
  8.550000e-02,   6.516012e+06,   1.784636e+07,   2.982327e+06,   1.871006e+07,   1.403914e+07
  8.700000e-02,   6.289569e+06,   1.676266e+07,   2.919322e+06,   1.793998e+07,   1.325223e+07
  8.850000e-02,   6.068979e+06,   1.575020e+07,   2.856534e+06,   1.722834e+07,   1.249936e+07
  9.000000e-02,   5.854279e+06,   1.480514e+07,   2.794005e+06,   1.656806e+07,   1.178011e+07
  9.150000e-02,   5.645490e+06,   1.392367e+07,   2.731774e+06,   1.595273e+07,   1.109398e+07
  9.300000e-02,   5.442616e+06,   1.310201e+07,   2.669880e+06,   1.537661e+07,   1.044039e+07
  9.450000e-02,   5.245648e+06,   1.233646e+07,   2.608361e+06,   1.483462e+07,   9.818680e+06
  9.600000e-02,   5.054560e+06,   1.162338e+07,   2.547253e+06,   1.432224e+07,   9.228154e+06
  9.750000e-02,   4.869312e+06,   1.095926e+07,   2.486592e+06,   1.383556e+07,   8.668042e+06
  9.900000e-02,   4.689853e+06,   1.034069e+07,   2.426411e+06,   1.337118e+07,   8.137526e+06
  1.005000e-01,   4.516120e+06,   9.764388e+06,   2.366744e+06,   1.292617e+07,   7.635750e+06
  1.020000e-01,   4.348036e+06,   9.227234e+06,   2.307622e+06,   1.249806e+07,   7.161818e+06
  1.035000e-01,   4.185519e+06,   8.726248e+06,   2.249075e+06,   1.208477e+07,   6.714803e+06
  1.050000e-01,   4.028473e+06,   8.258610e+06,   2.191134e+06,   1.168458e+07,   6.293757e+06
  1.065000e-01,   3.876796e+06,   7.821664e+06,   2.133824e+06,   1.129608e+07,   5.897710e+06
  1.080000e-01,   3.730377e+06,   7.412917e+06,   2.077174e+06,   1.091814e+07,   5.525678e+06
  1.095000e-01,   3.589101e+06,   7.030045e+06,   2.021208e+06,   1.054988e+07,   5.176671e+06
  1.110000e-01,   3.452846e+06,   6.670888e+06,   1.965949e+06,   1.019061e+07,   4.849693e+06
  1.125000e-01,   3.321483e+06,   6.333449e+06,   1.911421e+06,   9.839844e+06,   4.543752e+06
  1.140000e-01,   3.194883e+06,   6.015890e+06,   1.857645e+06,   9.497224e+06,   4.257857e+06
  1.155000e-01,   3.072910e+06,   5.716530e+06,   1.804641e+06,   9.162524e+06,   3.991031e+06
  1.170000e-01,   2.955428e+06,   5.433834e+06,   1.752427e+06,   8.835617e+06,   3.742305e+06
  1.185000e-01,   2.842299e+06,   5.166413e+06,   1.701021e+06,   8.516460e+06,   3.510731e+06
  1.200000e-01,   2.733382e+06,   4.913011e+06,   1.650438e+06,   8.205072e+06,   3.295375e+06
  1.215000e-01,   2.628537e+06,   4.672501e+06,   1.600694e+06,   7.901520e+06,   3.095328e+06
  1.230000e-01,   2.527626e+06,   4.443875e+06,   1.551801e+06,   7.605904e+06,   2.909705e+06
  1.245000e-01,   2.430508e+06,   4.226238e+06,   1.503773e+06,   7.318348e+06,   2.737645e+06
  1.260000e-01,   2.337046e+06,   4.018796e+06,   1.456619e+06,   7.038989e+06,   2.578316e+06
  1.275000e-01,   2.247105e+06,   3.820852e+06,   1.410350e+06,   6.767965e+06,   2.430915e+06
  1.290000e-01,   2.160550e+06,   3.631794e+06,   1.364974e+06,   6.505413e+06,   2.294669e+06
  1.305000e-01,   2.077251e+06,   3.451088e+06,   1.320499e+06,   6.251457e+06,   2.168837e+06
